,AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
2023-09-12,64.99,9.72,72.14,116.19,64.11,21.78,55.78,47.54,46.87,42.85,33.02,51.73,48.55,54.1,148.27,43.885,105.27,153.61,58.19,27.95,139.68,2789.66,89.36,50.51,46.29,34.29,206.4,54.22,192.03,152.87,38.94,35.53,79.36,192.24,6.68,118.08,78.85,25.58,70.54,94.3,85.38,53.17,42.11,37.75,90.62,54.52,121.22,28.69,85.42,66.77,46.98,44.9294,56.93,23.06,173.63,82.13,70.24,189.98,58.4,191.94
2023-09-13,64.16,9.65,73.01,117.63,64.81,21.83,55.89,47.37,47.73,43.44,33.14,52.78,48.49,54.56,150.86,43.575,105.7,154.4,57.0,27.77,139.64,2786.73,94.66,51.04,46.49,34.07,206.88,55.18,190.75,154.58,38.39,36.26,78.71,195.07,6.69,117.59,75.82,25.53,72.25,93.88,85.33,52.27,41.83,37.59,91.61,55.67,121.96,28.78,84.9,66.89,46.62,45.0023,57.27,22.84,174.65,82.77,69.62,192.34,57.57,191.13
2023-09-14,65.01,9.72,73.81,119.05,65.18,22.06,55.4,48.44,48.78,44.31,33.66,53.9,49.79,55.02,156.16,43.71,108.0,156.24,57.61,28.15,140.87,2871.25,96.29,51.86,47.68,35.46,213.6,56.07,191.98,155.87,38.04,36.9,80.78,198.7,6.78,117.68,76.33,26.0,72.75,93.93,87.03,53.14,41.95,38.16,93.31,55.98,123.46,29.12,85.74,68.06,46.96,46.141,59.17,23.38,176.04,83.93,70.05,192.15,58.06,195.3
2023-09-15,66.41,9.73,73.39,120.0,65.54,22.51,55.15,48.88,48.78,44.26,32.92,54.52,49.49,55.56,157.48,43.57,108.52,155.29,57.81,28.07,140.83,2879.96,95.63,51.83,47.6,35.82,208.8,56.5,194.56,154.61,38.39,37.14,80.03,199.89,6.99,115.37,77.5,26.23,72.78,94.25,86.6,52.73,41.97,38.29,92.97,56.38,124.12,29.02,84.36,68.43,47.46,46.1684,59.49,23.25,175.67,84.1,70.16,191.85,59.82,193.1
2023-09-18,67.15,9.61,72.74,119.3,65.38,22.52,55.04,48.43,48.46,43.21,33.34,54.54,49.44,55.22,156.17,43.6,106.81,153.93,57.51,27.87,139.5,2844.05,95.97,52.1,47.28,35.58,212.26,56.37,194.36,155.39,37.98,37.14,79.27,199.83,7.07,115.57,75.89,26.12,72.67,95.04,84.52,52.4,41.78,38.55,94.24,56.51,123.35,28.96,80.31,68.1,47.06,45.7949,58.49,23.2,175.78,83.85,69.84,190.86,60.01,193.75
2023-09-19,66.21,9.3,71.42,117.87,64.83,21.95,54.55,47.85,47.25,42.27,32.54,52.65,48.47,54.99,152.72,42.97,105.32,151.51,57.15,27.67,138.25,2784.73,95.21,51.11,46.98,33.4,208.86,54.98,192.5,152.7,37.5,36.19,78.63,199.35,6.95,113.53,75.81,26.35,71.65,94.65,84.53,50.09,41.35,37.96,92.13,55.77,122.36,28.54,78.41,67.86,46.82,45.5762,57.16,22.87,172.46,82.94,68.96,189.84,58.86,191.77
2023-09-20,67.68,9.42,71.39,118.33,64.52,22.13,54.63,47.74,47.09,42.76,32.81,53.21,48.8,55.19,152.58,42.3,105.63,150.78,57.09,27.14,138.13,2787.98,95.63,51.25,47.11,33.7,209.48,55.3,193.55,153.95,37.65,36.35,78.26,200.7,7.05,113.68,74.59,26.16,72.32,94.4,84.8,49.69,41.31,37.88,92.95,56.32,122.77,28.66,76.74,67.82,46.45,45.6218,56.58,22.98,172.85,83.03,68.08,190.91,60.13,192.24
2023-09-21,66.2,9.22,70.63,116.58,63.43,21.61,53.53,45.98,44.57,40.87,32.08,52.29,47.64,54.45,148.58,41.565,102.98,148.08,56.49,26.57,134.21,2715.78,94.21,50.47,46.27,32.69,203.86,54.36,189.28,152.4,36.85,35.88,77.84,198.37,6.74,113.12,72.62,25.55,71.71,92.96,83.86,47.74,40.56,37.28,90.52,54.56,121.0,28.58,72.41,66.94,46.11,44.4193,54.15,22.65,168.98,81.84,66.67,186.91,58.48,189.76
2023-09-22,66.17,9.27,70.73,115.6,63.33,21.3,53.74,46.04,44.25,41.41,31.97,53.9,46.98,54.04,148.52,41.565,103.11,147.76,57.08,26.6,135.2,2705.0,93.61,50.58,46.51,32.17,202.71,54.36,189.72,151.1,36.73,36.2,78.77,199.81,6.72,113.05,71.9,25.54,71.86,91.73,83.59,48.02,40.87,36.96,91.45,54.85,120.27,28.41,71.64,67.09,45.67,44.6926,53.91,22.9,169.25,81.76,66.98,185.51,58.43,191.51
2023-09-25,65.4,9.26,70.38,115.8,62.57,20.94,53.1,45.79,44.09,42.17,31.75,55.99,46.5,54.04,150.1,42.55,103.45,148.81,56.35,27.19,135.05,2716.7,94.15,49.98,46.37,32.1,201.77,53.95,185.83,150.19,37.24,35.73,81.15,198.82,6.59,112.12,73.23,25.34,71.4,91.19,83.93,47.88,40.99,36.72,90.57,54.12,120.42,28.2,72.11,66.83,46.06,44.6926,55.19,22.72,169.45,82.42,68.33,185.92,57.39,192.0
2023-09-26,63.55,8.93,69.95,114.61,62.02,20.55,52.08,45.51,43.13,41.01,31.43,54.85,45.43,53.79,149.48,43.555,100.7,145.59,56.14,27.51,134.38,2723.35,93.2,48.83,45.55,31.24,199.44,52.87,180.88,149.85,36.71,35.17,81.63,197.72,6.41,113.9,71.37,25.03,70.89,89.46,84.23,46.84,40.36,36.49,89.47,53.03,118.86,28.1,69.64,66.31,46.18,43.9365,54.55,22.43,167.3,81.38,68.07,184.2,56.21,189.55
2023-09-27,61.03,8.49,70.27,113.28,61.55,19.78,51.51,45.23,42.49,39.39,31.11,54.49,44.75,52.01,146.74,44.55,99.85,145.28,55.85,28.33,133.2,2748.3,92.85,47.76,45.41,30.37,196.19,51.55,178.05,148.9,37.35,34.15,84.34,195.37,6.17,113.2,70.9,24.63,69.88,88.77,84.4,46.8,40.57,35.54,89.03,52.08,117.3,28.13,70.04,65.42,47.44,44.4011,54.84,22.07,166.71,81.23,68.68,183.54,54.33,189.33
2023-09-28,61.52,8.17,71.32,114.68,62.0,19.66,51.56,45.56,43.28,40.32,31.46,55.52,45.1,52.74,147.96,44.63,100.74,145.44,57.25,28.46,133.32,2794.16,94.43,48.12,45.27,30.88,197.45,51.71,180.51,151.96,37.44,34.75,83.98,198.21,6.2,115.28,72.4,24.9,70.97,90.88,84.91,47.09,40.76,34.65,90.0,52.22,118.76,28.4,71.78,66.06,47.52,42.5518,57.33,22.13,166.76,81.96,69.33,184.05,54.6,191.82
2023-09-29,61.72,8.04,68.98,114.58,60.88,19.73,51.85,45.26,42.47,39.86,31.71,53.89,45.08,52.43,147.09,43.92,100.96,146.05,57.01,28.28,133.88,2804.07,93.58,47.42,45.05,32.09,197.56,51.59,181.33,150.63,38.07,34.58,83.66,198.02,6.19,115.4,72.79,24.82,70.54,90.23,83.88,47.67,40.84,34.58,90.45,52.15,118.7,28.4,74.14,66.27,46.71,42.5518,58.46,22.18,166.16,81.83,68.35,182.37,55.12,191.7
2023-10-02,59.86,7.65,70.14,111.64,59.56,19.43,50.13,43.89,41.21,37.24,31.24,51.37,44.26,51.46,145.46,43.145,99.67,144.77,57.03,27.48,133.93,2787.26,93.2,45.87,43.76,30.66,195.4,50.63,177.98,151.44,37.93,33.09,81.9,196.0,5.95,116.12,72.25,24.43,70.63,88.72,81.86,47.82,39.95,34.2,88.93,50.62,115.95,28.47,73.84,65.39,45.8,41.6772,56.84,21.37,166.29,80.41,67.04,181.16,53.24,187.93
2023-10-03,60.66,7.66,71.05,109.84,58.15,19.44,49.88,42.94,41.29,36.45,31.15,50.88,43.49,50.36,145.44,43.365,100.72,141.96,56.41,27.44,132.51,2801.24,92.94,45.33,43.28,29.97,194.02,50.63,178.57,151.34,38.04,33.31,81.78,195.67,6.09,117.19,71.35,24.19,71.12,87.49,78.4,46.8,39.42,33.66,87.29,50.81,113.14,27.84,70.33,64.39,45.98,41.905,54.74,21.48,165.99,79.65,66.96,182.4,53.8,186.19
2023-10-04,59.62,7.78,71.66,110.25,59.12,19.51,50.16,42.88,41.65,37.79,31.59,49.66,44.42,50.94,146.27,41.35,100.41,142.21,56.73,26.33,134.68,2825.0,93.59,46.1,43.12,29.72,195.76,52.22,176.55,152.78,38.64,34.13,78.61,197.98,6.04,117.58,72.3,24.31,71.88,87.5,79.91,47.51,39.23,33.85,88.04,51.26,114.19,28.19,72.23,64.85,43.78,41.2035,54.14,22.24,168.48,79.49,65.59,183.65,53.33,188.34
2023-10-05,60.81,7.81,72.02,110.81,59.69,19.71,51.23,42.79,41.11,38.44,31.76,50.88,45.25,51.16,146.2,41.45,99.73,141.04,56.29,26.27,134.92,2849.99,94.44,47.37,43.52,29.74,196.49,53.29,179.11,152.0,38.41,34.77,77.77,199.23,6.11,117.05,71.66,24.62,71.78,88.31,80.48,48.04,39.44,34.29,88.21,52.03,115.07,28.2,71.51,65.49,43.83,41.8048,54.84,22.61,169.95,79.39,66.02,185.49,53.72,191.47
2023-10-06,61.57,7.9,71.87,110.77,59.41,19.95,51.02,43.73,41.75,38.33,31.25,51.48,45.49,51.09,146.35,41.98,99.54,141.56,56.26,26.5,135.8,2877.15,94.15,47.39,43.47,30.29,197.86,53.45,180.68,150.5,38.61,34.78,78.34,199.09,6.27,116.46,74.02,24.9,71.51,88.69,80.25,48.26,39.68,34.72,86.09,51.99,114.9,28.37,73.27,66.15,44.03,41.659,55.92,22.55,170.86,79.8,67.7,185.83,54.24,192.88
2023-10-10,63.48,7.92,72.64,111.2,60.15,20.29,51.61,44.75,43.74,39.3,31.54,51.28,45.89,51.67,147.66,44.27,99.05,142.93,56.45,27.6,134.66,2857.16,95.02,47.93,44.02,30.81,198.32,54.14,182.24,150.08,39.17,35.58,81.94,197.88,6.54,115.73,73.44,25.08,71.8,88.42,84.13,48.31,40.9,34.7,86.74,53.22,115.51,28.29,74.8,66.21,46.06,42.7431,56.37,22.67,172.14,80.52,69.78,187.35,55.29,193.9
2023-10-11,64.64,8.1,74.34,112.1,60.53,20.69,52.22,45.58,45.32,39.82,31.75,50.55,46.4,51.89,148.39,44.285,99.74,143.56,56.66,27.85,137.99,2870.46,96.48,48.75,44.61,31.5,201.04,55.39,186.05,150.85,40.16,36.26,81.95,200.7,6.7,116.11,74.26,25.52,72.37,89.46,82.58,49.0,41.36,35.23,87.74,54.25,116.38,28.02,73.72,67.6,45.88,43.4263,55.94,22.92,173.57,81.34,69.13,187.66,56.45,196.31
2023-10-12,64.0,7.89,74.68,111.3,59.9,20.71,51.82,44.97,44.48,37.64,31.23,49.55,45.61,51.52,147.5,44.74,99.07,140.47,56.08,28.09,136.21,2846.07,95.09,47.09,44.55,30.84,199.06,54.85,184.05,151.55,39.5,35.95,83.12,199.73,6.65,116.41,72.29,25.27,72.44,88.47,81.97,47.89,41.5,34.84,86.14,53.07,115.55,27.77,73.04,67.0,46.39,43.3717,53.9,22.84,173.03,80.86,69.6,187.66,55.75,193.63
2023-10-13,66.37,7.83,74.4,109.96,59.34,21.5,51.66,44.23,43.92,36.27,30.61,49.71,45.21,51.02,147.15,45.595,98.18,140.85,55.98,28.81,133.98,2827.77,95.31,46.72,44.7,30.89,195.37,54.41,189.66,149.69,39.96,35.6,82.99,199.95,7.0,113.8,71.31,25.06,71.62,87.74,82.52,47.09,41.66,34.71,85.59,52.78,114.54,27.85,70.49,66.7,46.74,43.6358,53.15,22.82,172.81,80.35,69.46,189.03,58.01,192.65
2023-10-16,65.61,7.83,74.01,111.72,60.09,21.53,52.53,44.65,44.66,34.14,31.01,49.24,45.6,51.9,148.9,45.89,99.1,140.68,56.69,28.59,135.0,2846.38,95.51,47.33,45.11,31.74,195.79,55.13,189.71,150.74,39.87,35.99,83.08,199.73,6.99,114.97,72.24,25.24,71.85,88.78,83.53,47.14,42.19,34.95,86.24,53.62,116.2,27.89,72.58,66.96,46.69,43.8363,54.62,23.01,173.11,81.24,71.66,188.8,58.08,193.33
2023-10-17,67.29,7.57,74.5,112.0,59.95,22.39,52.36,44.63,45.1,35.08,30.96,51.42,45.73,52.13,148.58,45.745,98.68,142.21,55.78,28.79,135.02,2843.52,95.47,47.0,44.43,32.02,195.91,54.64,192.22,150.35,40.77,35.93,83.33,200.46,7.26,114.75,72.8,25.32,71.97,88.43,85.0,47.04,42.33,34.98,87.67,53.02,115.53,28.14,73.9,67.02,46.88,43.6267,55.9,22.87,172.48,81.72,73.12,189.86,58.86,192.96
2023-10-18,67.56,7.22,73.93,109.44,58.65,22.66,51.32,43.24,43.94,33.5,29.5,51.9,44.72,50.93,144.51,45.84,97.26,140.86,55.25,29.05,135.16,2830.0,94.81,45.9,44.11,30.92,191.41,54.27,191.74,147.93,40.38,35.58,83.64,199.36,7.29,113.0,70.47,24.86,70.63,86.85,84.09,46.47,41.92,34.44,88.16,51.94,113.65,27.7,72.41,65.99,47.33,43.1895,56.24,22.51,170.29,80.38,72.21,188.71,58.95,189.85
2023-10-19,68.07,7.07,73.8,108.44,58.23,22.74,51.51,42.16,42.8,32.46,29.34,52.61,43.51,50.32,144.12,45.575,97.78,139.06,55.45,29.03,135.17,2857.61,94.02,45.53,44.02,30.95,192.15,53.97,189.35,146.01,39.87,34.89,83.58,198.44,7.36,111.87,69.23,24.43,70.21,88.55,83.48,45.86,42.22,34.01,90.49,52.01,113.03,27.13,71.02,64.12,47.29,43.1348,54.78,22.45,168.01,79.92,73.28,186.56,58.95,186.29
2023-10-20,68.31,6.88,73.49,106.27,56.68,23.17,50.68,41.71,42.13,31.87,28.64,52.36,42.26,48.67,145.93,44.885,97.6,137.08,55.49,28.29,133.85,2835.65,94.11,44.3,43.63,29.98,190.81,53.54,190.47,145.32,39.81,34.34,82.03,194.71,7.33,111.52,69.85,23.88,70.13,85.15,81.48,45.55,41.92,32.99,89.8,50.52,111.08,26.89,70.1,63.09,46.5,42.3696,53.95,22.12,166.92,78.71,72.86,187.11,59.17,185.04
2023-10-23,67.63,6.95,73.29,106.07,56.66,22.67,51.17,41.64,42.1,31.49,28.53,52.42,41.76,48.76,144.73,44.285,96.58,137.81,55.22,27.66,135.44,2816.04,95.04,45.29,43.98,29.43,192.54,53.85,190.64,146.74,39.23,34.64,80.39,194.57,7.33,111.76,69.35,23.97,70.2,85.07,77.75,45.42,42.11,32.87,89.94,50.87,111.33,27.0,69.86,63.0,45.88,42.4425,53.23,22.07,168.64,78.55,72.36,185.61,59.68,185.84
2023-10-24,67.89,6.94,72.93,104.98,56.19,22.73,51.55,42.17,42.46,31.3,29.1,53.27,42.1,48.27,144.93,43.705,95.34,137.89,54.99,27.01,135.0,2812.36,95.06,45.46,44.14,29.6,192.27,54.24,189.92,145.7,39.38,34.83,79.43,193.0,7.42,110.96,69.76,23.9,69.81,84.97,77.85,45.84,42.13,32.62,91.98,51.93,110.38,27.04,71.82,62.64,45.15,42.57,48.38,22.36,168.64,76.83,71.09,184.54,59.95,181.04
2023-10-25,67.37,6.94,73.81,104.77,55.97,22.87,51.25,41.11,41.15,30.99,28.53,54.16,41.5,48.1,146.57,44.34,96.4,136.24,55.08,27.33,132.09,2781.31,96.06,45.76,44.53,28.72,190.12,54.48,189.64,146.71,39.12,35.07,80.85,193.96,7.34,111.54,68.86,23.88,70.22,85.24,77.33,45.67,42.23,32.58,92.83,52.0,109.11,26.97,66.9,62.74,45.8,43.1712,48.5,22.27,167.91,76.92,71.66,189.39,59.94,179.32
2023-10-26,65.55,7.02,73.75,106.06,56.12,22.53,51.35,41.05,41.41,31.15,28.69,53.03,41.19,48.44,144.65,44.37,96.48,137.52,54.3,27.07,130.25,2714.14,96.21,46.18,44.26,27.98,189.36,55.52,185.16,145.87,38.76,35.8,81.3,192.14,7.24,111.31,68.4,24.08,69.52,85.91,77.67,44.63,42.43,32.7,91.86,51.8,110.27,27.45,64.53,62.79,45.17,43.1257,49.96,22.3,165.98,77.41,72.0,176.94,59.13,177.0
2023-10-27,67.63,6.98,72.86,102.94,55.41,22.67,50.83,40.19,40.43,29.65,28.44,52.65,41.04,48.15,145.05,44.0,96.5,136.08,53.89,26.8,129.6,2671.94,94.15,45.93,43.5,27.96,190.2,54.99,190.66,145.36,37.83,35.5,79.83,189.34,7.38,110.61,66.11,23.79,68.74,85.61,76.96,45.03,42.21,32.47,91.36,51.01,108.47,27.17,64.35,62.04,45.06,42.7704,50.22,22.01,163.51,76.16,71.72,177.6,60.36,174.71
2023-10-30,65.81,7.12,74.92,104.53,56.17,22.25,51.59,40.26,40.27,30.71,28.8,52.36,40.92,48.78,146.54,44.05,98.2,136.37,54.4,26.45,132.55,2753.42,95.52,46.25,44.04,20.0,196.21,55.52,174.77,149.15,38.8,36.25,79.9,193.5,7.3,113.3,66.11,24.19,70.37,87.33,77.47,46.0,42.3,33.18,91.82,51.38,110.12,27.74,64.86,62.89,44.87,43.1439,48.96,22.36,166.52,77.19,72.56,179.42,60.07,179.53
2023-10-31,65.04,6.98,75.49,104.79,56.15,22.15,51.48,39.75,40.4,31.47,28.96,56.73,40.82,48.91,146.73,44.03,98.46,133.76,54.22,26.42,133.88,2780.01,94.7,45.42,44.44,16.07,196.23,55.06,168.7,150.42,39.39,35.96,79.03,194.84,7.24,113.42,66.64,24.14,70.44,86.22,74.48,46.3,42.68,33.41,93.15,51.38,110.76,28.0,65.49,63.34,44.91,43.5083,49.0,22.36,166.11,77.46,73.33,179.56,58.57,181.49
2023-11-01,65.18,7.32,76.39,104.81,56.5,22.24,52.52,40.83,42.33,34.78,28.9,56.88,41.67,49.22,147.93,44.855,99.32,135.63,54.35,26.36,134.5,2830.65,95.91,46.64,44.92,14.78,198.95,56.02,165.81,153.7,38.71,37.22,80.41,199.35,7.32,115.2,66.86,24.52,71.47,86.5,75.06,46.44,42.88,33.8,92.96,52.43,111.16,28.36,67.66,63.97,45.36,44.2007,49.15,22.78,169.46,77.49,73.57,179.88,59.64,183.93
2023-11-02,65.38,7.73,78.0,107.95,58.88,22.08,53.69,42.7,44.13,37.38,29.28,58.86,43.95,51.33,149.63,46.67,100.8,140.3,55.16,26.75,136.97,2852.81,95.89,48.41,46.06,15.72,200.47,57.27,167.75,157.7,44.43,37.6,80.46,200.6,7.29,117.8,70.32,25.18,72.77,88.49,76.09,47.37,43.62,34.66,94.98,54.88,114.79,28.6,82.08,65.24,46.95,45.3394,50.72,23.65,174.38,79.81,73.3,182.37,59.43,184.21
2023-11-03,67.55,7.86,76.8,109.49,59.17,22.54,54.52,43.3,45.39,36.96,29.52,57.37,45.75,51.82,151.77,45.775,101.55,144.81,55.57,26.17,138.18,2864.51,95.96,48.48,46.26,17.46,200.88,56.85,170.43,160.83,45.42,37.43,78.5,198.84,7.58,119.57,73.13,25.48,73.33,88.66,76.87,49.63,43.96,34.93,92.68,55.72,116.05,28.86,84.06,65.6,46.11,45.476,50.88,24.23,174.24,80.98,72.88,182.08,61.39,187.42
2023-11-06,67.33,7.79,77.27,108.6,59.24,22.33,54.2,42.71,44.36,36.97,29.18,55.89,45.12,51.92,151.47,45.84,101.79,145.29,55.8,25.77,139.55,2858.22,97.3,48.52,46.39,16.99,198.63,56.51,170.43,163.45,46.02,37.71,78.51,199.42,7.5,121.14,72.98,25.39,74.27,88.22,73.71,48.84,44.17,34.74,91.79,55.46,116.22,28.69,82.79,65.34,46.02,45.2938,50.47,24.16,176.54,81.35,71.27,181.38,61.0,187.92
2023-11-07,66.3,7.78,77.43,107.64,59.13,21.69,53.6,42.35,44.04,35.24,28.83,56.66,44.32,51.7,151.42,43.915,101.14,143.02,54.66,24.61,140.09,2883.98,97.03,48.19,46.31,16.61,197.71,55.9,168.68,163.42,45.85,37.46,76.93,196.37,7.37,120.79,72.69,25.15,73.92,87.23,73.05,49.76,43.89,34.29,94.12,55.67,115.78,27.99,84.95,64.86,44.1,45.0296,48.7,24.02,176.66,80.94,69.77,181.26,59.66,186.63
2023-11-08,64.75,7.75,78.12,106.78,58.63,20.95,53.34,42.45,44.36,35.66,29.22,55.83,44.6,51.67,152.15,43.03,101.78,142.79,55.02,24.17,137.03,2925.45,98.13,47.98,46.29,15.59,199.15,55.82,166.0,163.68,46.08,37.43,75.52,205.59,7.24,119.83,71.46,24.92,73.92,88.26,73.4,49.95,43.85,33.96,94.03,55.34,116.0,28.2,86.59,64.72,43.29,45.4031,47.59,23.78,178.49,81.0,68.32,181.28,58.52,188.44
2023-11-09,65.36,7.73,78.57,106.96,58.98,21.14,53.37,42.71,44.53,35.79,29.55,58.34,44.4,51.82,152.39,43.895,100.55,139.17,53.92,24.2,137.37,2924.99,98.58,48.06,46.12,16.84,198.49,56.25,165.86,164.39,46.14,37.68,75.59,206.13,7.47,120.32,71.64,25.67,74.38,89.02,74.97,49.76,43.97,33.95,94.75,57.1,116.24,29.05,83.43,65.49,44.89,45.2756,47.57,23.82,181.86,81.44,68.05,180.2,59.3,185.75
2023-11-10,64.9,7.73,78.65,107.32,58.95,20.98,53.12,42.84,44.22,35.23,30.13,58.61,44.97,51.98,154.14,44.545,97.54,140.31,53.96,24.92,137.75,3034.0,98.87,48.08,46.1,16.25,198.76,55.7,164.69,165.28,46.74,37.64,77.28,206.37,7.15,121.31,72.62,25.77,74.53,88.65,73.85,50.53,43.94,34.0,94.79,56.88,116.78,27.35,84.67,65.72,45.78,45.0843,48.79,23.79,180.58,81.96,68.41,180.2,59.31,188.9
2023-11-13,64.4,7.58,78.8,107.74,59.15,20.88,53.17,43.06,44.45,34.98,30.26,60.36,43.93,52.15,155.34,44.97,95.89,140.43,56.79,25.06,138.53,3091.74,99.69,47.59,46.65,15.65,199.94,55.58,162.84,165.8,47.02,37.79,78.35,208.26,7.11,122.47,72.43,25.73,74.6,87.11,74.94,50.82,44.17,34.01,94.63,57.19,116.88,26.82,86.06,66.05,46.53,45.1207,50.31,23.77,183.47,82.59,67.88,180.19,59.78,189.64
2023-11-14,66.03,7.97,78.54,110.2,60.23,21.51,54.07,44.77,47.1,36.53,28.87,60.35,45.71,53.28,156.97,45.395,97.07,144.45,58.66,24.94,137.73,3053.87,99.37,48.44,45.56,15.48,209.01,56.35,166.01,167.67,47.8,38.23,77.8,208.91,7.27,123.03,75.37,25.96,75.58,89.99,77.08,51.41,44.17,35.41,96.11,57.84,119.14,27.71,89.77,68.54,45.99,45.3758,50.15,24.25,183.26,83.6,67.64,184.82,61.37,192.95
2023-11-15,65.41,7.95,77.38,111.12,60.51,21.36,54.07,45.94,47.11,37.82,28.49,59.1,45.9,53.52,156.21,44.725,97.75,147.4,58.1,24.51,139.15,3125.33,98.72,48.34,45.72,15.84,209.69,56.75,164.36,162.18,48.58,38.18,77.1,207.0,7.26,120.29,76.5,25.97,70.43,90.67,79.7,52.64,44.11,36.27,96.29,58.27,120.2,27.59,92.85,68.99,45.63,45.5853,48.72,24.46,182.59,83.85,67.76,183.37,60.99,183.5
2023-11-16,67.06,8.07,78.08,111.05,60.57,21.85,54.2,46.09,46.93,37.9,28.69,60.48,45.36,53.59,157.01,44.06,98.62,144.84,58.57,24.03,140.92,3161.69,97.59,48.69,45.3,15.09,208.84,56.49,166.57,164.08,48.55,38.3,76.47,208.87,7.49,122.92,75.14,25.89,70.25,90.52,78.74,53.03,43.78,36.37,97.42,58.08,119.76,27.14,92.69,69.18,44.57,45.3212,48.58,24.31,188.19,83.8,66.64,185.81,63.13,190.02
2023-11-17,66.37,8.18,78.24,112.03,61.09,21.55,54.19,46.06,46.45,37.62,28.84,61.13,45.15,54.22,158.14,45.64,98.39,147.82,58.28,24.8,138.89,3154.17,98.57,49.09,46.22,15.31,209.78,56.46,165.16,164.44,48.97,38.37,79.11,209.04,7.3,121.76,76.89,26.29,70.16,91.34,77.57,53.14,44.47,36.63,97.53,58.67,120.49,27.01,93.87,69.48,46.33,45.8586,49.4,24.22,188.36,84.78,66.34,184.82,62.71,190.24
2023-11-20,66.69,8.32,78.85,111.68,60.99,21.69,54.19,46.23,47.49,37.11,28.86,62.25,45.27,54.3,157.38,45.775,98.13,147.4,58.26,24.92,139.63,3184.43,98.57,48.92,46.23,14.77,212.19,56.28,161.72,164.64,49.37,38.37,79.26,210.01,7.31,120.77,77.12,26.49,70.04,90.98,77.93,53.43,44.72,37.04,97.47,58.54,120.53,26.92,95.45,69.77,45.94,45.9679,49.91,24.21,190.66,85.1,66.86,184.39,62.95,189.63
2023-11-21,67.87,8.31,78.29,110.68,60.41,22.19,53.93,45.69,46.48,36.45,28.66,61.34,44.57,53.39,156.78,45.27,97.21,143.04,57.68,24.6,138.74,3179.14,98.46,48.44,46.36,14.19,210.81,56.09,160.16,155.32,48.83,38.09,78.88,210.18,7.45,119.09,74.5,26.13,69.02,90.29,77.1,53.06,44.65,37.2,96.19,58.55,119.78,26.45,95.54,69.47,45.42,46.1137,49.62,24.1,189.76,84.27,66.87,180.32,64.36,186.64
2023-11-22,67.9,8.28,80.03,110.43,60.17,22.21,53.77,46.53,47.0,36.84,28.64,61.61,45.15,53.67,155.78,44.425,97.22,139.12,57.96,23.98,138.88,3180.36,98.5,48.35,46.44,13.78,213.53,56.21,162.35,165.7,48.7,38.15,78.02,211.15,7.6,122.35,74.44,26.09,70.76,89.89,75.98,53.01,44.82,37.14,96.35,58.65,118.97,26.75,97.13,69.8,45.05,46.305,49.78,24.07,189.59,83.36,66.51,182.38,64.72,186.79
2023-11-23,67.67,8.15,78.96,110.21,60.17,22.03,53.77,46.97,46.75,37.0,28.55,62.28,45.05,53.65,157.67,44.665,98.0,139.69,57.74,24.16,138.23,3194.46,98.4,48.32,46.45,13.66,215.2,56.24,160.84,164.12,49.16,38.08,78.8,211.5,7.57,121.71,74.31,26.22,70.12,89.61,76.15,53.23,45.03,37.32,96.1,58.83,118.66,26.68,96.7,69.65,44.7,46.1319,50.12,24.04,189.33,83.15,66.6,182.53,64.65,187.23
2023-11-24,67.65,8.16,79.2,110.5,60.13,22.05,53.75,46.18,46.42,36.99,28.58,61.76,44.97,53.69,157.24,44.64,97.81,139.6,57.8,24.09,137.75,3182.4,98.25,48.2,46.57,13.31,213.79,55.73,159.74,163.96,49.22,37.9,78.87,212.14,7.62,121.67,74.5,26.39,69.74,90.2,76.28,53.3,45.01,37.36,94.76,58.7,118.96,26.66,96.26,69.9,44.65,46.0955,49.72,24.06,189.15,83.35,66.82,181.79,63.98,186.62
2023-11-27,69.15,8.14,78.75,109.75,60.25,22.55,53.57,45.92,46.34,35.84,28.32,61.85,45.32,52.88,152.48,43.525,94.95,137.51,56.71,23.86,138.01,3207.59,97.87,47.88,46.22,12.74,212.73,55.5,158.72,165.46,48.92,37.87,78.16,212.17,7.78,121.73,73.85,26.28,69.32,90.19,75.09,54.14,44.97,37.27,95.8,58.48,118.13,26.58,100.51,69.65,43.94,45.4669,48.52,24.09,192.31,83.07,66.15,181.99,64.83,185.34
